X,Y
7.76555303926465,8.22323453669567
9.5169221586134,6.84868700084554
1.838535223633,5.031879083151
8.19657212871374,7.21513425422545
5.62823927998733,6.98432405693879
8.60546082884308,8.02335598721974
0.00272318422313317,3.7466811494342
8.3285693069702,7.70179395871635
6.65317983640264,1.92198340658481
7.70845816433968,7.52089082552937
7.17337552649609,1.43439566275787
2.28089076831051,4.84807017303688
8.23484401185335,6.76190069140832
0.738033063733743,2.48729828850532
-1.35124849744025,2.01860102405099
7.76067410494923,3.03881551619441
6.68968730175529,8.40156018095036
7.66211643311104,4.83299230246848
7.20808690565576,1.72003841416646
8.3255935616231,7.90699455328442
9.30900042270442,6.78481602881497
-0.985508924425305,4.6288353604835
7.70749827816392,6.85603079367158
6.67449499416825,3.73924529260139
6.71367600681664,0.775755070589056
6.89855173757176,1.34296555220723
7.24579208409522,-0.0928100003060535
7.92209048154678,6.15063223853514
7.6590858986778,7.04449045231511
1.76158762480819,3.35478968805192
5.10037170651976,1.00883252911153
8.60330681119247,7.59594127148725
7.22666073931751,1.21623196583503
8.26519956740917,8.64229987293561
8.41031363435665,7.80967873152005
-1.47707666915613,5.08212478194457
7.81974632319191,7.47390969217244
8.06117867156067,6.49784880815479
7.78536928645385,7.66504979618762
9.15157956378828,1.73105768146959
7.83639657564454,8.59140491884893
1.76785173126791,6.12600049883188
-0.0517443810885125,4.42935476552317
8.21744603934441,7.96166409960898
7.74932428590601,2.18216149762625
7.20372800890994,4.43710199890577
7.42824981653555,1.11864008201472
7.6440084335942,4.10971237217926
0.212842580403925,2.2481180150457
6.37044803303049,6.88892582083528
7.86536629369752,8.76057021022463
-0.242784333231599,4.0306107686969
7.87094605248378,4.30555311902755
-0.718271595624766,3.36959851967989
-1.04260387608842,3.27642468098746
5.84002268672828,2.85819989591725
8.29101823695318,6.88338986269155
6.88705735063758,2.64115223071223
-1.22304089783373,4.94904341458065
-0.257407857317703,3.78931272509074
-1.25834111126225,4.91002945834859
8.15020137371239,6.81857039847415
8.51489671129133,8.15000467628636
9.23573941983707,2.28604208119899
0.487829958699358,3.50785163941084
7.37779393553913,6.37096567987758
8.20312058333377,3.70820422507218
6.65623198432724,2.24169368350166
7.98254667478953,1.63414612901528
7.84886300055388,4.18023276068332
7.4909091632058,7.38703002090807
0.759609692534501,4.56635589972302
6.89143386021825,3.60203015491864
8.10425143728863,7.76175940002817
0.195270403199233,4.96144496059257
4.68229372014388,3.36898587482128
1.07127685921481,5.40452676089653
6.94487189760078,2.8761821672003
7.24690705225734,7.81311836228681
-0.0646016842424836,4.0947739575018
-1.60756677486657,4.34841671171584
7.63751082147162,1.84217355317921
-0.130499368562304,4.7923429375186
7.23250354362875,1.51328884099346
-1.07851846931783,3.54749556845558
8.51022026758606,2.23701573787828
2.48896480294628,6.20491211352976
-0.251069346765835,2.20546416939671
7.6593913815364,7.48140603431206
8.47865293017097,7.27831848105782
6.90442035590729,2.64486885500895
8.40291540787861,3.1418061919029
6.64911216251003,3.56119825209194
5.02548717894829,2.65582238073928
0.753202082372472,3.58792985325411
5.57216523364547,6.074007451287
6.14784823479506,6.21837715219143
-0.52516606154237,3.30093916188142
-0.0763173629241342,3.51208667397928
7.21639030519682,1.06031275153015
8.0454256658822,3.93086313887526
7.10300563185047,7.39271078105709
6.46802500969918,2.1370776169973
0.291935302949244,3.43757075848979
7.82635787390683,3.76832813785499
7.47159567376581,8.50673823478405
8.2656188405356,3.24059503809173
-1.16928471071813,5.15838621536191
8.24911956678755,6.86268015316748
8.1385526716077,7.60458639723034
7.51303019517246,8.57361238887587
1.00435958781166,5.52209804530454
6.19334890697766,1.61408645752409
0.586241384231796,3.21486635748562
8.93238725462002,4.96250462792695
7.8012618817257,4.04554127515637
6.93996857169163,6.57085648084835
7.87760844771745,7.1137029377745
8.62720435074627,6.6049402523005
7.36130410422073,3.75430094795539
8.97217330460791,6.24229888162254
2.31802225580918,2.84712688603847
1.84486719701371,1.64446997587027
8.97659250661595,8.35180173145542
7.10198700949213,7.26312493260138
6.13133765671375,2.9655890666801
7.80051506975971,5.97428198236693
7.43674661148562,7.18412078679113
7.54990445339351,3.09092559760701
1.00609550142745,4.84748356572233
0.472898446472645,5.78946378565237
-1.70003317735274,3.00219531743617
6.00908537810131,1.82880130698258
8.62450268687816,4.86722012975978
9.19339014589811,5.60625879651401
9.2673195393765,3.34332063301604
-0.0812709417108784,3.29993851766972
5.91416678311433,5.40883256208692
9.21438857543812,7.37585370735977
9.02725830985184,2.85528906967207
-0.646340665462711,3.91800058723026
0.50080916903897,1.74315592393716
8.95632369086442,7.12920721742931
6.65074980388884,0.934048573662839
6.43391242702254,3.47548284668705
7.47900941942943,1.405047651853
8.44077530869729,7.88022840952963
7.98088603904749,1.43580195434042
6.25250636396879,2.50090031515067
8.85962186787773,7.40694218047122
5.89741621831794,2.95604048724257
1.0276139483613,3.37251454746922
0.59902789851594,3.73541131290165
0.866692456594625,2.7803136621596
5.61384703937139,6.94275316716925
1.90532438766111,3.45776495870887
5.70628736101591,1.34872744364263
6.93703013220458,2.00143194208628
7.53151992417406,7.90404333081053
7.87663975204689,3.93812062938928
-0.335473272976036,3.67110778177719
6.96283756139473,7.70727993622265
7.74131551268892,8.03825108433061
5.94503452026216,2.55450191703004
5.78308948765831,8.1161227845087
8.09558972693121,3.49344767434058
8.44760959208569,8.66575381268676
6.72969376238575,3.91582579290387
7.86587171513287,4.21373420935609
5.94599097533332,2.26236414424763
0.968107436049972,1.28523276646286
7.27491054597357,3.25934749110927
8.28946838788934,2.97424412273588
7.47032105260356,6.72836896881068
8.30933365825037,2.22529752877663
8.33608186689491,6.96266747611347
0.867177883852073,5.58406054370351
-0.702720778938877,4.67072131737676
0.905423895240748,2.97012878306516
0.250922034484244,4.40844771831441
8.08135077281612,7.22001906610487
7.88300656506937,8.15861869309273
0.117761275582222,4.22210685542994
0.682936916089521,1.13817036748831
0.693094754898086,2.03915956589061
6.89952619120471,7.30783533663779
7.34200514899393,6.68415263105334
-0.462288556260772,4.54233062715329
6.62267889306088,2.96952353667602
5.71902488146335,3.59453116476502
